,date,Gas m3_mean,Air temp (degC)_mean,RH (%)_mean,sh_temp_mean,sh_hum_mean,dwh_temp_mean,dwh_hum_mean
13468,24/12/2020 18:00,0.236551724137931,2.1000000000000005,68.0,19.801392857142858,53.16422759462759,21.888923076923078,47.68208333333334
13469,24/12/2020 18:30,0.1889655172413793,1.8666666669999996,70.0,20.176761821765744,53.46643406593406,22.154592592592593,49.3746
13470,24/12/2020 19:00,0.1913793103448276,1.8999999999999997,69.33333332999999,20.092134655785387,53.596421684981685,22.344925925925924,48.9002
13471,24/12/2020 19:30,0.2003448275862069,2.0333333330000003,68.0,20.13763024237473,53.320508376068375,22.412166666666664,49.6176
13472,24/12/2020 20:00,0.17,2.133333333000001,66.66666667000001,20.297739470560305,52.90722206959707,22.227148148148153,50.7144
13473,24/12/2020 20:30,0.1437931034482758,2.1000000000000005,65.66666667000001,20.107054860138497,53.43044786324786,21.94533333333333,51.962599999999995
13474,24/12/2020 21:00,0.1437931034482758,2.333333333,63.66666667000001,20.12842276493931,53.67444380341881,21.66474074074074,50.861200000000004
13475,24/12/2020 21:30,0.1120689655172413,1.8999999999999997,65.66666667000001,20.474236885138673,52.771579437869825,21.650480769230768,50.71395833333334
13476,24/12/2020 22:00,0.0782758620689655,1.7333333329999996,66.33333332999999,19.990361385780275,53.72384153846154,21.46364814814815,50.9358
13477,24/12/2020 22:30,0.1048275862068965,1.4666666669999997,67.33333332999999,19.931722708527854,53.35357905982906,21.04044230769231,51.074375
13478,24/12/2020 23:00,0.0655172413793103,1.2000000000000002,67.66666667000001,20.026394734931007,52.71698205128205,19.64773076923077,54.44125
13479,24/12/2020 23:30,0.0648275862068965,1.133333333,67.66666667000001,19.834067637981118,52.43191643772894,20.947462962962963,50.61120000000001
13480,25/12/2020 00:00,0.256,1.3666666669999994,67.0,19.643622899159666,53.284902991452995,21.456833333333332,50.232200000000006
13481,25/12/2020 00:30,0.0513333333333333,0.8333333329999998,69.0,19.471504247879707,53.05094999999999,19.27422222222222,55.612
13482,25/12/2020 01:00,0.0576666666666666,0.4000000000000001,71.0,19.31731537892935,52.63342393162393,21.454518518518515,48.4448
13483,25/12/2020 01:30,0.0426666666666666,0.1,73.0,19.495783169934644,52.673871703296705,21.51885185185185,47.8458
13484,25/12/2020 02:00,0.0496666666666666,0.0333333329999999,73.66666667,18.98654686069139,52.669393369963366,17.96119230769231,56.85708333333334
13485,25/12/2020 02:30,0.05,-0.433333333,76.0,18.95008363970588,52.38897927350428,21.30277777777778,47.6716
13486,25/12/2020 03:00,0.0436666666666666,-0.6666666670000002,77.66666666999998,18.681784527699968,52.35783699633699,21.09088888888889,47.7744
13487,25/12/2020 03:30,0.0556666666666666,-0.566666667,76.66666666999998,18.66630111193783,52.46202802197802,17.97474074074074,54.5816
13488,25/12/2020 04:00,0.067,-0.6000000000000001,77.33333333000002,18.580228794642856,52.10504075091574,20.756925925925927,48.64200000000001
13489,25/12/2020 04:30,0.0403333333333333,-0.566666667,77.33333333000002,18.454385305377492,52.117878998779,20.44653703703704,47.3012
13490,25/12/2020 05:00,0.051,-0.4000000000000001,76.0,18.32756983089532,52.24273200197239,20.268925925925927,46.59280000000001
13491,25/12/2020 05:30,0.1136666666666666,-0.8333333329999998,78.33333333000002,18.363149043511637,52.36402236874237,20.20362962962963,46.22160000000001
13492,25/12/2020 06:00,0.0666666666666666,-0.466666667,76.33333333000002,18.31968185763889,51.99208527472527,20.10898,45.954130434782606
13493,25/12/2020 06:30,0.0656666666666666,-0.9666666669999996,78.0,18.207979577594926,51.982389743589735,19.899537037037035,45.826800000000006
13494,25/12/2020 07:00,0.097,-1.2333333329999998,79.66666666999998,18.338533088235295,51.96962833333334,19.722574074074075,45.777
13495,25/12/2020 07:30,0.1286666666666666,-1.2666666670000002,80.0,18.27928348887632,51.709858333333344,20.003461538461536,46.212708333333325
13496,25/12/2020 08:00,0.1653333333333333,-1.0333333330000003,80.0,18.46685664196234,51.67444957264957,20.474425925925928,45.950599999999994
